{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:37:18.015548', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52798, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:27.039967', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52798, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:28.042997', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52798, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:29.043756', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52798, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:30.043783', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 57362, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:34.535451', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 57362, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:35.548288', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 57362, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:36.548166', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 57362, 'dest_port': 1900, 'timestamp': '2023-06-05 13:39:37.563311', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:39:38.834085', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:40:26.755577', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:40:33.871879', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53270, 'dest_port': 1900, 'timestamp': '2023-06-05 13:40:36.876054', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:41:22.655612', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53386, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:27.062029', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53386, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:28.063847', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53386, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:29.073619', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53386, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:30.082467', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54364, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:34.528867', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54364, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:35.544829', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54364, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:36.554288', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54364, 'dest_port': 1900, 'timestamp': '2023-06-05 13:41:37.554502', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:42:14.803937', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:42:33.863801', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53270, 'dest_port': 1900, 'timestamp': '2023-06-05 13:42:36.888246', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:42:56.514382', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63939, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:27.088137', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63939, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:28.103648', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63939, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:29.123776', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63939, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:30.132570', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53929, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:34.542466', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53929, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:35.543803', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53929, 'dest_port': 1900, 'timestamp': '2023-06-05 13:43:36.553766', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
